F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
33.61918,0.119236566,31.831207,32.058346,33.022938,1.1917305,77.78718,48.28443,38.91741,33.59794,0.6950968,0.5557768,0.04299963,0.83614767,1.0009528,0.9579532,1.8147902,1.5440925,1.1898049,1.6563954,0.11748748,1.0584621,35.5768,0.2509681,25.426233,0.50481755,-4.0679107,-2.5446038,-20.594448,-0.82388616,0.015053897,2.4018614,0.372844,1.3571763,11.388747,0.11424486,18.714037,0.66706586,47.95118,0.1782585,816.052,0.069868386,1101.9882,0.09845318,-43.65145,-1.9330579,2017.9655,0.046643395,827.6324,0.22520301,-69.562035,-1.004145,3165.3464,0.041601803,827.95197,0.2091045,-74.12344,-0.91043824,-33.751053,-0.1288764,38.10393,0.18371971,0.07087304,0.2325146,-0.063053824,-0.20348944,0.14950508,0.8219685,39.868294,0.09782161,31.826206,0.14305165,-6.590554,-1.5338877,-25.414047,-0.6118297,-10.327649,20.413254,0.05154296,0.010466931,0.0065231156,1.2008734,0.21953897,3.5449998,3.425,0.97999996,0.71999997,-17.402596,0
26.004213,0.13030113,25.026617,25.252686,25.484991,0.45837402,98.14787,86.26922,61.303402,78.424774,0.056466606,0.6612725,0.039880686,0.045784157,0.05280623,0.012925543,0.2860659,0.17709462,0.2664472,0.19136123,0.005571879,1.3411466,39.169754,0.11368601,29.444262,0.13021193,8.770687,0.4744987,-20.30001,-0.2544445,0.010975775,3.1544814,0.48657143,0.740577,8.444181,0.058197282,-6.9468746,-1.504483,45.495586,0.092751235,849.46954,0.13928708,1438.34,0.18534297,-61.888767,-1.362527,2021.2144,0.04961442,1203.1487,0.19931939,-80.2965,-0.9022964,3106.5566,0.035480823,1075.2347,0.21051781,-81.466644,-0.8807486,-36.287518,-0.06085398,47.580395,0.062170364,0.087736845,0.123519674,-0.028786015,-0.34309924,0.0067215865,1.2758675,40.377167,0.0843414,30.334667,0.06840371,8.635388,0.50195414,-21.003761,-0.24387366,-31.499342,41.877968,0.08919251,-0.0232255,0.002789454,0.43912178,2.4,0.28533334,0.42839798,0.10737705,0.08546693,-45.56342,0
31.649593,0.037366927,31.43137,31.81276,32.05712,0.6257515,113.689125,93.193794,1.3885207,0.9003951,0.1267153,0.6213505,0.056082897,0.086256355,0.21366765,0.15758476,0.4547265,0.52584887,0.29330528,0.2600902,0.020925598,1.1440802,39.26426,0.22839494,29.167776,0.24790147,16.872883,0.2923382,-4.341392,-1.1768578,0.00952989,3.16653,0.34267256,0.5470099,11.455607,0.080131575,28.598131,0.21379128,56.148144,0.07572489,664.5563,0.38099,1582.7046,0.10058344,-40.00271,-1.7225332,1798.1241,0.15111537,1533.0264,0.13968974,-67.45277,-0.81411415,2906.163,0.0933187,1363.4536,0.1660843,-70.104126,-0.76577437,-35.601627,-0.09656693,48.96154,0.07056503,0.054089114,0.27977952,-0.010524103,-0.8189161,0.023774907,1.0553262,42.642414,0.07797948,31.719572,0.104070075,17.587341,0.26882938,-4.732721,-1.0345088,-13.753277,22.468903,0.034696396,0.0059626973,0.004354227,1.225115,0.15432099,5.54,0.0,0.91999996,0.0,-33.779587,0
25.952583,0.011404565,25.688034,25.915722,26.155254,0.4672203,3.7539718,2.115956,2.7808428,1.9612217,0.14485183,0.5352493,0.06972321,0.12321394,0.21599993,0.14627671,0.4967343,0.4553224,0.10975208,0.031166775,0.033207458,0.892661,41.48529,0.1511367,30.77871,0.16811784,5.2350574,0.9364577,-29.740408,-0.20670418,0.018398851,1.0829058,0.7163579,0.6394749,7.342968,0.25963575,-5.4700227,-0.870949,45.703953,0.089237586,827.72253,0.117111534,1367.6113,0.15507129,-8.567204,-3.7276852,2036.2725,0.06785158,1223.2115,0.15472622,-38.55848,-0.7001109,3088.8271,0.042980082,1058.6144,0.2116413,-37.617447,-0.718405,-35.022266,-0.07574805,42.878326,0.10757421,0.09448506,0.1619101,-0.04750885,-0.23142366,0.034041986,0.87102294,42.441708,0.08059065,31.442173,0.08814182,5.1712766,0.9380003,-30.32205,-0.15558217,-8.851637,17.280323,0.091747165,0.014024335,0.010307359,0.5319149,0.17889088,5.43,0.0,0.14,0.0,-36.618427,0
34.174137,0.027091779,33.968185,34.203106,34.507404,0.5392189,64.93397,45.48239,0.31374618,0.0,0.14584774,0.6270082,0.06560554,0.11135254,0.23421681,0.16861126,0.38241875,0.15672965,0.24306087,0.24909188,0.0107225245,1.8606976,42.80865,0.2160129,28.011305,0.36350328,5.9314446,0.6869309,-20.920925,-0.2814382,0.0021451553,1.8236754,0.20443633,0.59064376,13.054069,0.07873433,12.089429,0.25936186,51.37548,0.06319203,658.47455,0.25814503,1526.5516,0.17372568,-24.11038,-2.1178133,1918.035,0.09632737,1408.4398,0.18254557,-58.300545,-0.68248785,3003.831,0.059938546,1285.7318,0.20585155,-56.440063,-0.7113633,-35.35605,-0.09345804,45.23459,0.08760575,0.09221845,0.12286872,-0.029762156,-0.3176885,0.0115385465,1.7866604,45.26349,0.072512895,30.694843,0.122136325,6.62419,0.47923726,-21.992922,-0.2088428,-2.9035707,10.634795,0.08535005,0.019898286,0.0014936522,0.48780486,0.16420361,5.64,0.0,0.42999998,0.0,-34.692616,0
36.093822,0.013812285,36.062786,36.156673,36.284767,0.22198105,2.9230385,2.7805085,3.6854599,4.0546885,1.0067257,0.56257427,0.3954901,1.1821288,1.4461075,1.0506175,0.81595576,0.4553763,0.29746413,0.0,0.61099136,0.6660066,38.08661,0.534493,21.34607,0.47293907,2.7300832,1.4784838,-3.966474,-1.7987993,0.021838017,0.28567183,1.0704697,0.43317863,10.7584095,0.09100901,0.52872306,13.192389,47.132523,0.24311842,800.69836,0.08393159,1261.5326,0.14784895,-47.364273,-1.4119521,1967.4814,0.04061804,1045.9371,0.19134037,-71.854095,-0.780503,3103.3257,0.0225267,898.4554,0.20035331,-82.11511,-0.6290646,-33.785114,-0.12932494,49.411156,0.09925086,0.029230293,0.42167196,-0.040029675,-0.2999494,0.729465,0.46022534,46.515903,0.12652178,25.29219,0.19160981,3.5482461,0.97607666,-5.1689744,-1.3199612,4.40868,2.1657853,0.06222716,0.03965031,0.0029390655,0.14306152,0.14430015,5.83,0.0,1.0799999,0.0,-9.274956,0
38.05591,0.010076327,38.04535,38.124466,38.194656,0.14930725,0.6019224,0.0,-0.14732598,0.0,0.12552245,0.5947483,0.07150125,0.09828651,0.2082844,0.13678315,0.5344197,0.22598127,0.37513226,0.25893077,0.009101942,1.351792,39.265263,0.33816925,10.730553,0.61837417,-13.98856,-0.665524,-36.640648,-0.37203318,0.0026108006,0.73808396,0.2138047,1.3053905,14.7328415,0.039204117,0.2922018,25.701382,36.64159,0.24791965,832.58655,0.15201132,1257.0859,0.17099652,-36.58616,-1.8495914,1948.9921,0.12342156,1304.8811,0.20945829,-62.41226,-0.87388486,3103.7378,0.06093717,1017.56836,0.2942486,-64.49531,-0.8288777,-19.148867,-0.19875742,42.089725,0.12235295,0.10405336,0.16217929,-0.026026629,-0.43819907,0.01044118,1.2254182,44.254208,0.08726221,12.213218,0.48085174,-17.117447,-0.29594398,-41.451317,-0.14044616,-2.4686096,9.583754,0.07852242,0.026388641,0.00076522364,1.6200294,0.1485884,5.83,0.0,0.88,0.0,-39.549156,0
25.99721,0.0058666165,25.897581,25.992002,26.098576,0.20099449,1.9853733,1.9497364,1.2896034,0.72369385,0.20620693,0.6129787,0.0972251,0.23575336,0.33009592,0.23287082,1.0232264,1.009262,-0.37312007,0.48583978,0.03470931,0.8355732,37.82738,0.38390896,23.866236,0.5853629,8.028203,0.6511848,-18.385033,-0.25182658,0.0024906194,0.6552986,0.19109231,0.8606823,8.936355,0.035312716,-7.614952,-0.19456683,44.37232,0.082657166,765.505,0.2216293,1681.1774,0.120294765,-42.834126,-1.8631967,1974.1991,0.073457114,1451.2733,0.17392167,-66.89822,-0.9984638,3086.0945,0.054133598,1310.7479,0.16896549,-63.147934,-1.0862585,-39.356636,-0.041095033,49.1003,0.05647918,0.09051118,0.09279762,-0.035607874,-0.23780331,0.04308022,0.614918,44.96455,0.05505843,30.6124,0.06390868,10.167466,0.24799877,-20.077806,-0.12941287,-3.507184,10.567331,0.088964626,0.018071124,0.0015923327,0.43478262,0.14598541,5.48,0.0,1.35,0.0,-29.27838,0
34.293407,0.005043265,34.169434,34.295544,34.423275,0.2538414,2.1114976,1.2805918,2.4790819,3.149923,0.2290463,0.522528,0.13097575,0.2586524,0.3430494,0.21207365,0.7625822,0.653929,0.5213018,0.45559934,0.021163143,0.94152695,43.517834,0.25811264,24.10405,0.34871227,-1.9427377,-3.66325,-27.640837,-0.4191172,0.0027560168,1.3163434,0.30313903,0.9913396,12.929041,0.05210551,6.3135924,0.35720554,51.723633,0.094015926,810.49664,0.12925006,1271.2423,0.14633779,-46.012047,-1.6008352,2056.5913,0.09150292,1140.7306,0.19303234,-72.38806,-0.82745975,3134.375,0.051415484,1099.1687,0.21263044,-71.83669,-0.8363217,-32.895565,-0.12287036,47.14366,0.08620975,0.0867487,0.1732004,-0.04598607,-0.19455513,0.025312621,0.78382915,48.451633,0.09141567,27.735819,0.12974475,-4.3171573,-1.2548382,-32.464554,-0.1652904,-12.058376,21.048471,0.05348559,0.0072292294,0.002633093,1.0447762,0.15060242,5.45,0.0,1.17,0.0,-31.605614,0
32.835,0.0077194804,32.75461,32.846348,32.94291,0.18830109,118.63513,0.0,-0.010420111,0.0,0.47686717,0.38996544,0.23523778,0.5527783,0.63397,0.39873224,0.26154417,0.0,0.13477147,0.0,0.042810876,0.6345967,42.72202,0.052102964,25.73738,0.081662364,9.552226,0.48074538,-34.072845,-0.124302566,0.0013819335,0.40588522,0.10870196,0.5354581,12.467145,0.023964362,10.969565,0.27107584,44.222656,0.138909,879.7751,0.10888369,1492.6171,0.1252147,-12.037106,-0.50624144,2051.3142,0.06252716,1365.4279,0.31600186,-35.267143,-0.1343257,3054.2854,0.069726706,1138.7974,0.3597358,-26.790707,-0.21576308,-36.192234,-0.07283267,41.44095,0.12656306,0.08598817,0.11905629,-0.04840552,-0.10549429,0.04300387,0.6571479,42.839024,0.039564416,25.736794,0.08123941,9.593654,0.47874323,-34.139755,-0.1212969,0.0,0.0,0.0,0.0,0.0,0.0,0.17482518,5.71,0.0,0.0,0.0,-20.67823,0
32.14302,0.0070564663,31.947027,32.155113,32.31075,0.36372185,2.4760265,0.92937976,2.3218987,1.3511623,0.31926075,0.43477237,0.31406972,0.35044417,0.40275097,0.08868125,0.38239813,0.22572197,0.1999461,0.19843557,0.12141999,0.47770742,23.741352,0.59381104,15.719147,0.4407156,3.5706766,1.0162421,4.142978,1.1650677,0.035876594,0.5183574,1.5578647,0.41181338,6.023292,0.2769582,3.187802,1.0334977,29.649435,0.19435704,671.6195,0.24698552,1686.8224,0.14667249,-43.78441,-1.5333656,1669.3818,0.08632564,1323.9254,0.15172067,-53.145252,-1.1669327,2811.8748,0.06769959,1162.3136,0.29483482,-61.94167,-0.9414479,-20.34208,-0.10493319,33.446922,0.07456985,0.020379718,0.6164053,-0.017095981,-0.37260377,0.14270043,0.22154106,29.469824,0.12073369,18.461643,0.122533895,4.6354427,0.5469821,4.6885657,1.0199201,4.819748,1.5842727,0.063286155,0.041044243,0.0034278717,0.44510388,0.4491018,1.8766667,2.5693622,0.96999997,0.0,-30.893524,0
36.74687,0.017889865,36.627956,36.84848,37.007484,0.37952805,7.072177,4.6487737,0.24646468,0.0,0.1281814,0.61742324,0.06040667,0.09703578,0.22010015,0.15969348,0.46693337,0.20952348,0.34688923,0.25312814,0.011192271,1.3599817,38.92223,0.23931898,33.321735,0.31606895,8.906254,0.35323006,-19.962542,-0.30441222,0.0041340636,2.3449786,0.24778168,1.7875929,14.280901,0.081206955,17.983334,0.23096693,50.145412,0.101906665,646.0321,0.16115811,1371.586,0.10253807,-31.433823,-1.6058732,1921.2296,0.051650558,1214.5492,0.11703114,-68.430626,-0.55971986,3016.0693,0.034138866,1103.1412,0.15039253,-65.262146,-0.6019225,-38.341026,-0.07590232,45.340805,0.089331284,0.102134764,0.08736917,-0.024147268,-0.32515848,0.012053868,1.2958678,41.561333,0.077767335,36.19654,0.097235374,8.87828,0.35633087,-20.878489,-0.25168216,-3.0834582,9.184766,0.07175407,0.021835025,0.0011623943,1.2048193,0.15197569,6.06,0.0,0.5,0.0,-35.189426,0
31.153845,0.02436304,30.95848,31.20343,31.477083,0.5186024,387.15903,0.0,231.24301,163.39883,0.114678636,0.5446503,0.053694464,0.103937864,0.18738373,0.13368925,0.5906143,0.2928771,0.40071377,0.30011532,0.024371883,0.7917363,43.992172,0.2009407,32.31951,0.24280849,12.680838,0.38957953,-18.29789,-0.2940506,0.015405911,1.8795066,0.7060189,0.625717,9.8983135,0.15937771,4.8160996,0.91035646,52.36862,0.097851954,692.05237,0.1793204,1433.0874,0.14803149,-24.393312,-1.7754679,1927.0798,0.07221227,1274.9304,0.11810632,-57.128414,-0.59529626,3003.6016,0.044706605,1092.895,0.17513101,-55.842937,-0.61705685,-36.96627,-0.07453024,47.2079,0.08322522,0.092155255,0.09532861,-0.039190773,-0.23547801,0.025840338,0.7406099,45.91968,0.07987404,34.022705,0.071731985,13.123127,0.32730347,-18.804342,-0.2653703,-8.9991665,16.37041,0.088354476,0.010469847,0.0029936286,2.5641026,0.5181347,1.8133333,2.4937432,0.14,0.11,-38.300255,0
25.986797,0.07310139,25.406502,25.669277,25.961666,0.55516434,92.998146,125.13922,18.394567,21.90035,0.19794679,0.46456388,0.103689484,0.21184129,0.28017792,0.17648843,0.55816746,0.29012665,0.45293343,0.24738933,0.041798104,0.6984868,41.940155,0.13783489,27.303324,0.19181855,15.176653,0.28974012,-12.539695,-0.3857878,0.007622671,3.2421384,0.41615957,0.7712377,8.606691,0.067535274,-7.0469704,-0.83010817,45.867947,0.10452872,735.23834,0.2787428,1615.6931,0.11622073,-12.437054,-4.0797634,1945.1404,0.09946081,1472.4038,0.18153344,-38.00694,-1.12264,3028.0283,0.07700595,1415.0494,0.17243856,-38.325455,-1.111488,-38.284546,-0.07182316,46.967793,0.12236697,0.095694125,0.16469796,-0.025715888,-0.37888765,0.043301873,0.5962517,43.13577,0.075739354,28.449224,0.08810731,15.546692,0.27504942,-13.27177,-0.29378247,-15.670808,25.618807,0.052882172,0.008829287,0.023423,1.7857144,0.16366613,5.71,0.0,0.38,0.0,-30.22347,0
36.6116,0.008140132,36.526943,36.63974,36.767464,0.24052048,3.5969462,1.3102397,2.4033678,2.1817281,0.239196,0.44997817,0.1538353,0.27423093,0.33199558,0.17816028,0.8286015,0.9146062,0.42673436,0.50111634,0.02326883,0.74400526,42.601173,0.21441628,24.384693,0.4034943,0.2824638,22.723557,-23.033867,-0.4852175,0.0035208308,1.8253875,0.22776797,0.8289592,14.100498,0.056223243,22.60432,0.14737527,52.901016,0.13480203,584.78674,0.18745564,1515.235,0.0987528,-40.45556,-1.7461566,1764.0757,0.11284469,1412.3743,0.12761,-66.439064,-0.80311024,2923.9458,0.06041124,1234.5677,0.21995917,-70.03636,-0.7440887,-36.212555,-0.087965645,46.386936,0.119743116,0.10313646,0.101776235,-0.032199834,-0.22673196,0.026387712,0.62882644,45.88244,0.082418695,28.002438,0.09413066,-1.4029402,-3.263521,-27.030941,-0.15357596,-9.145042,19.362946,0.050552335,0.016695397,0.004448425,1.3196481,0.147929,5.8399997,0.0,0.9,0.0,-29.963652,0
22.491283,0.008669377,22.380318,22.51226,22.642733,0.26241493,4.4100575,1.5653244,3.8193214,1.8901467,0.099042326,0.6299931,0.048632283,0.0753235,0.17250791,0.12387563,0.15825222,0.11425604,-0.6797495,0.5244363,0.008032303,1.007755,39.535805,0.23821338,25.248863,0.41718057,12.478751,0.58563155,-10.446289,-0.6122182,0.003796647,0.50203735,0.36466005,1.0705945,6.895928,0.06651559,-5.653786,-0.38553572,42.08852,0.1374359,717.9571,0.23566581,1437.411,0.1759024,-19.809544,-2.7504592,1922.576,0.11130148,1194.9589,0.272339,-42.520554,-1.1083554,3000.7285,0.079974,1110.6818,0.25788036,-47.48346,-0.9605616,-33.4354,-0.14295316,40.77485,0.12468616,0.062142223,0.2365271,-0.021308018,-0.64563376,0.008611479,0.9560322,41.97665,0.11633892,27.980785,0.17363061,14.0345335,0.3134657,-10.090702,-0.6206093,-6.705882,17.341066,0.09035368,0.010713953,0.0016281991,0.31847134,0.32154343,2.845,1.2149999,0.24499999,0.195,-39.83024,0
33.314396,0.026157642,33.331085,33.416,33.484604,0.15351868,63.687584,0.0,0.061875064,0.0,0.1218,0.63250995,0.064729616,0.075820774,0.21570951,0.15097989,0.18131201,0.07744343,0.26426047,0.28099212,0.008693863,1.3173108,38.983074,0.29092875,15.657255,0.70077354,-0.87050384,-3.5736654,-26.772224,-0.3221751,0.003173989,0.7247687,0.26816842,0.5664919,12.31418,0.08130528,11.843637,0.24277954,42.30487,0.12020214,837.355,0.08603007,1148.0717,0.120179065,-32.302055,-2.1273537,1987.2034,0.068948366,1146.2827,0.16295029,-62.06331,-0.89854157,3049.6692,0.04175585,879.5157,0.27981037,-62.13525,-0.89745903,-27.60232,-0.1260436,37.964016,0.09953691,0.079421416,0.16400746,-0.02957478,-0.4385778,0.009872153,1.2153627,43.41587,0.08058401,19.721767,0.23072632,-0.4848161,-5.940485,-29.60755,-0.18345371,-2.219154,10.668219,0.083572246,0.020611107,0.0016186879,0.43478262,0.14619884,5.8799996,0.0,0.94,0.0,-39.95068,0
30.244402,0.0075312527,30.128927,30.26299,30.386139,0.2572117,2.1042633,2.0925982,1.8988179,1.2677644,0.63400984,0.5163968,0.506501,0.72504884,0.9147001,0.40819907,0.8191426,0.36105204,0.06153059,0.27368492,0.068056054,0.8535597,37.066135,0.40698096,18.910955,0.4741663,3.744783,1.3109585,-27.084436,-0.3983475,0.0020897842,1.8985246,0.14571938,1.3745677,11.128285,0.050146878,3.4007428,1.1299261,39.33735,0.18563001,802.1287,0.10940096,1108.7269,0.11467757,-38.212166,-2.1103861,2012.7153,0.07322682,835.29456,0.1645931,-56.21326,-1.2568301,3067.343,0.049002733,761.91785,0.25854465,-59.061893,-1.1728739,-31.6216,-0.13278712,35.19063,0.16640568,0.09046781,0.081199154,-0.06265789,-0.078236006,0.08429261,0.6354666,44.232613,0.074361525,23.073776,0.1136866,3.1979125,1.599166,-31.809734,-0.14677359,-2.8142264,9.797208,0.08232891,0.022540614,0.00079387496,0.5865103,0.147929,5.45,0.0,1.29,0.0,-19.559263,0
32.26792,0.0045585083,32.172386,32.275158,32.364246,0.1918602,2.636842,0.7287332,4.7022533,9.729621,0.1968673,0.44743696,0.09354643,0.23504226,0.27772507,0.18417865,0.5595718,0.42742658,-1.0977958,0.81691056,0.011520599,1.4658471,45.332066,0.18440674,27.791233,0.21635935,2.1209881,1.34919,-35.4818,-0.19247238,0.0011492007,1.2078822,0.10489382,1.1724856,12.107754,0.079161644,4.902473,0.21798672,49.537704,0.08655324,819.43646,0.020955147,1139.6249,0.06586842,-3.540001,-11.1090555,2023.9498,0.025557283,958.2071,0.08098489,-51.04035,-0.5854996,3111.0781,0.021466374,821.3232,0.093049705,-39.22209,-0.825986,-39.49691,-0.0745311,47.950294,0.08443676,0.10943774,0.09632039,-0.05603256,-0.13138866,0.011943032,1.4353843,46.96684,0.079649985,28.808569,0.09222925,1.9400877,1.3430948,-36.559895,-0.105131574,-4.6438713,10.917109,0.08386941,0.017831247,0.0005767347,0.34662044,0.17513135,5.48,0.0,0.21,0.0,-32.982723,0
30.577232,0.033044003,29.918444,30.465405,31.10452,1.1860771,34.117474,70.89505,8.682724,7.541939,0.13551433,0.6918604,0.056601714,0.09405634,0.22007792,0.1634762,0.75462383,0.25805333,0.56148154,0.41197574,0.034066726,1.1140708,41.072285,0.2762154,36.00756,0.3168801,24.280993,0.29862484,-0.9120106,-8.433515,0.0065057017,2.1690352,0.43569523,0.82482123,10.942123,0.06701551,22.62039,0.2981115,55.92664,0.0989486,592.4807,0.3152148,1444.6462,0.13473517,-32.808414,-1.5157535,1825.1138,0.10311418,1305.2588,0.13180396,-65.7885,-0.58818495,2924.1191,0.06657297,1202.8402,0.17886941,-65.56955,-0.5943586,-39.8685,-0.0902015,49.981167,0.09245156,0.040285956,0.40425235,-0.021566698,-0.4211522,0.037098903,1.0312158,44.183975,0.08688169,39.19715,0.08660156,25.970774,0.16829634,-0.30790392,-24.889761,0.013290819,5.8155065,0.08716713,0.02607259,0.00057174114,1.2718601,0.16051364,5.75,0.0,0.45999998,0.0,-31.350882,0
32.37541,0.03296355,31.234814,32.635876,33.306778,2.0719643,14.230341,4.207904,11.666447,5.887082,0.146219,0.6804481,0.052355595,0.11558044,0.26638526,0.21402967,0.86633337,0.8271282,0.7094573,0.8186437,0.025198884,0.93715405,38.826122,0.32871023,26.94288,0.46450615,13.093241,0.5399454,-8.217115,-0.6723044,0.0062364563,0.63374025,0.49210715,0.9071869,11.543867,0.09540824,24.546322,0.4127934,58.279102,0.10827461,655.4723,0.35111135,1592.5254,0.11293588,-38.89518,-1.6909715,1860.1478,0.12113566,1538.9827,0.14223774,-67.158005,-0.7656994,2965.214,0.07707831,1418.0116,0.19180049,-69.91861,-0.7213481,-37.36255,-0.113513425,49.840206,0.105778314,0.0727094,0.19253743,-0.017117143,-0.49435875,0.028629312,0.82352495,43.376007,0.10736367,31.479052,0.11805246,14.906149,0.35627076,-8.638299,-0.56696415,-2.5297718,10.402696,0.08481015,0.024718298,0.0036028926,2.1909235,0.15772872,5.5099998,0.0,0.39999998,0.21,-32.45839,0
24.285294,0.012102805,24.091297,24.235518,24.433386,0.3420887,4.009925,2.3334665,2.7902858,1.8405324,0.27030542,0.63809264,0.08691418,0.2652197,0.459015,0.37210083,2.090354,0.61953217,-0.026798686,0.8567486,0.066514626,0.8912814,43.220394,0.18934305,32.66472,0.25235984,18.54313,0.37505352,-1.207467,-4.0445023,0.0047144652,1.1470729,0.24892128,1.162247,7.911363,0.065587044,-2.3872077,-1.0359988,54.024673,0.09074103,646.30475,0.3345771,1547.1488,0.11131941,-12.765442,-3.3007374,1849.1041,0.10325912,1442.2365,0.15401968,-44.59483,-0.7557289,2946.5376,0.071538314,1356.4585,0.1679305,-46.726475,-0.71115994,-38.129303,-0.08850901,49.24496,0.07944559,0.051916897,0.33635756,-0.01983837,-0.31198776,0.07018167,0.83870685,44.935265,0.07776382,34.365093,0.07871872,19.380995,0.29923233,-0.6812617,-6.4462934,-3.0403802,9.71883,0.08814323,0.02067565,0.00076173793,0.51903117,0.17482518,5.46,0.0,0.24,0.0,-23.857586,0
31.487638,0.05758576,31.231674,31.322683,31.397907,0.16623306,231.56549,1.0398178,24.558077,13.268577,0.8419438,0.44520316,0.65517443,1.0069468,1.0973634,0.44218892,1.7839876,1.776704,0.2241764,1.3672872,0.11268837,0.7005543,39.92614,0.22476237,29.334518,0.3734498,-8.571195,-0.98297775,-32.342575,-0.38881108,0.006285643,3.453732,0.20921361,1.7735888,11.410119,0.083649404,5.8350563,1.1599014,45.335636,0.14054629,800.75726,0.06408755,1091.8967,0.089422464,-23.195423,-3.231163,1996.3761,0.045868006,997.3976,0.16400993,-65.12109,-0.87424487,3085.2112,0.026404398,800.38434,0.20469753,-59.60554,-0.9922464,-33.11256,-0.07348949,39.816673,0.136479,0.079367355,0.10807027,-0.07306136,-0.07542043,0.13044824,0.5209815,43.49846,0.07104942,33.3613,0.18135707,-11.551574,-0.4493499,-37.065502,-0.15715352,-11.028358,19.83208,0.051718,0.009582764,0.002281599,1.0954617,0.15797788,5.38,0.0,0.93,0.0,-16.424158,0
