total_features,praat_count,os_pcm_fftMag_spectralSlope_sma_upleveltime90,os_pcm_zcr_sma_min,os_audspec_lengthL1norm_sma_leftctime,os_audspec_lengthL1norm_sma_kurtosis,lb_global_mfcc_mean,os_voiceProb_sma_linregc1,os_audspec_lengthL1norm_sma_maxSegLen,os_pcm_zcr_sma_linregc2,os_pcm_zcr_sma_de_skewness,os_audspec_lengthL1norm_sma_meanSegLen,os_audspecRasta_lengthL1norm_sma_maxPos,os_slope500-1500_sma3,opensmile_count,os_pcm_loudness_sma_minPos,os_F0_sma_linregc1,os_audspec_lengthL1norm_sma_upleveltime25,os_logHNR_sma_de_lpc1,os_pcm_fftMag_spectralEntropy_sma_de_minPos,librosa_count,os_pcm_zcr_sma_maxPos,os_audspec_lengthL1norm_sma_upleveltime90,os_audspec_lengthL1norm_sma_maxPos,os_audspec_lengthL1norm_sma_upleveltime75,label
0.0,0.0,0.3589216519438306,-0.1643989873053573,-0.6666038974271328,-0.7836411005141747,-0.7259765664262872,-0.2548566787954773,-1.286186156436913,-0.7937669020267959,-0.2510890779743161,0.3917348936068896,0.6338004690373522,0.5448170395914727,0.0,0.5690539849692103,-0.1827148840551296,1.5542904916138678,-0.035235486883443,0.3699828226421201,0.0,0.3032033738404994,1.25902081717039,-1.3340573299699303,3.226836810585766,0
0.0,0.0,-0.1856656674506215,-0.1643989873053573,0.647348053891828,-0.1563608269323121,-0.845507825305996,0.7434165568798541,0.939578288485212,-0.3845093330809356,2.7239127828569014,-0.6055840127471172,0.1110469644888237,0.5650452893917816,0.0,1.368562242185297,0.1318696570265398,0.2572992092254821,0.2273067329404864,-0.944055784504059,0.0,1.1929043763221685,1.2186640357020142,0.6938565513139201,1.2413548563866394,0
0.0,0.0,-0.799500836837662,-0.1643989873053573,0.1680563476575903,-0.8992207757454268,1.4927883938166948,-1.466192020625663,0.4469585101864393,0.639383269272847,-1.364883350270885,-1.208133381537274,0.927105686843356,-1.0615028976065966,0.0,0.6158842648910354,-1.711347737161231,1.3315761268912347,0.6723648560620825,-0.4324950548933974,0.0,-1.961854537208744,-0.4294287181853632,0.8954254665387371,-0.5007168083595078,1
0.0,0.0,0.0779919158771974,-0.1643989873053573,0.1547515284513536,-0.6103757604971768,-0.6779095178680627,0.8310923580063405,-1.5953201493876543,-0.386393835379176,0.1550938315120358,-0.9913240181959124,0.7327642942252633,-0.5102555004638448,0.0,-0.3297706629989594,-0.2474294978156595,0.9024282695502696,-1.701077707978205,-0.1283682117757003,0.0,-0.4456115992813427,0.6662866662517118,0.1721938495776024,0.0860892862322164,1
0.0,0.0,0.0860425435110121,-0.1643989873053573,-0.0204214240972108,-0.2592931254036209,-0.4290860787272293,-0.7498509138561933,0.3851314453134792,-0.4449547442969646,0.1089644677635147,-0.60827156386097,-1.392035851347335,-1.458941747094988,0.0,-1.0607302496048383,-1.2543504000829784,0.3033394094884624,-0.1953960741377803,-0.943815697884376,0.0,0.5145324178802393,-0.7605244880304763,-1.0215929517592983,0.090675731145438,0
0.0,0.0,0.6288288014713789,-0.1643989873053573,0.8446842379171037,-0.8334932865778778,2.1661042817029927,-0.8972730042369121,-1.1405941270341682,-2.960391740591533,-0.3237228688330514,-1.5176230956498524,1.603665483698901,-0.3430236446739746,0.0,0.5821755126767748,-1.7146676707173394,0.9121242902075732,-1.127190638887852,2.004217539890921,0.0,-0.0673383375245727,-1.0792769483558329,1.5140445839797754,-0.2993302622621297,1
0.0,0.0,-0.1621884750675397,-0.1643989873053573,-0.0939118443410975,-0.4048394272505492,0.1151070558607934,0.2038606833717658,0.2116177610674734,0.7886117829216661,0.4582331134058162,-0.44599323365338,1.5385123755891303,-0.5038970913470265,0.0,1.4751180965001742,-0.1600668243598026,0.29078700373288,1.04906104752478,-0.7427194906690606,0.0,0.5967159350068048,-1.0606989722619065,1.270990621817434,-0.4910547487266817,0
0.0,0.0,0.5271641097274082,-0.1643989873053573,-1.0189364949849216,0.3677287041346448,1.108192318706911,-0.0358198481496009,-1.4636888523055365,1.0841923837494043,-0.3011337974862716,0.3475634087163984,-1.603963107448776,-0.1628176545949556,0.0,0.2563996523510349,0.5007942264452181,-0.404475955600648,-0.4752957302915316,-0.3703656814532656,0.0,0.0686796786256662,0.7553519645601076,-1.1871409367160672,0.2761170669383428,1
0.0,0.0,0.04905171092025867,-0.1643989873053573,0.05018730652653483,-0.45548316042083226,-0.7776372121534794,0.6066469348720958,-1.606833270964125,-0.4553259953967035,-0.05215052978860818,-0.9326053680108762,0.5678242772026636,-0.22406618871774503,0.0,-0.21279772411597675,-0.11569268824488455,0.6991288265759571,-1.3550821397555701,-0.2332611641444339,0.0,-0.6072959172028772,0.5984866636025031,-0.04237942845482795,0.10172863630848022,1
0.0,0.0,-0.04413002839541795,-0.1643989873053573,-0.5006665084160281,-0.26796288106348737,1.5464917640919487,-0.06478303364521149,-0.38806325890533805,-0.3776514498018595,-0.6207107958047513,0.02707413683512766,-0.238500745111671,0.0843057483508671,0.0,-0.8552652023287622,0.07642543378984132,0.15066871439100055,1.2061433766488143,0.30353067703429554,0.0,-0.7743144876095686,0.2730211651346359,0.66484371198546,0.006443403255065962,1
